VIEW_HIT__ SO_COMP___ new_s10_kabe		    29000.0,    6000.0,    -700.0,   0.0,   90.0,   0.0,   1.0,   1.0,



HIT_______ MESH______ ground_hit2		-3050.0,    270.0,    0.0,   0.0,   0.0,  0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-6150.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-1250.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3650.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 8550.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		13450.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		18350.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		23250.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		28150.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33050.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		37950.0,    270.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
 

HIT_______ MESH______ ground_hit2		-3050.0,    7800.0,    0.0,   0.0,   0.0,  0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-6150.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-1250.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3650.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 8550.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		13450.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		18350.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		23250.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		28150.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33050.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		37950.0,    7800.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
 



HIT_______ MESH______ ground_hit2		36550.0,       0.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		36550.0,    2000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		36550.0,    4000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		36550.0,    6000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,


HIT_______ MESH______ ground_hit2		-620.0,       0.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-620.0,    2000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-620.0,    4000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-620.0,    6000.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,


VIEW_HIT__ SO_HALFSHA new_s10_box		     9000.0,    250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    10000.0,    1250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    11000.0,    2250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    12000.0,    3250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    13000.0,    4250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    14000.0,    5250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    15000.0,    6250.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFSHA new_s10_box		    16000.0,    7200.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,




END_______
