VIEW______ MESH______ new_s6_back1		 4000.0,  250.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		 5000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		 5000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		 6000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		 6000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		 7000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		 7000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		 8000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		 8000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		 9000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		 9000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		10000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		10000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		11000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		11000.0,  600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		12000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		12000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		13000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		13000.0,  0.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		13000.0,  1000.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		14000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		14000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		15000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		15000.0,  650.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		16000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		16000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		17000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		17000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		18000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		18000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		19000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		19000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		20000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		20000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		21000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		21000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		22000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		22000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		23000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		23000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		24000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		24000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		25000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		25000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		26000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		26000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		27000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		27000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		28000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		28000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		29000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		29000.0,  550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		30000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		30000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		31000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		31000.0,  0.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		31000.0,  1000.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		32000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		32000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		32000.0,  1200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		33000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		33000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		33000.0,  1400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		34000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		34000.0,    600.0,    1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		34000.0,  1600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		35000.0,    0.0,    1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		35000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		35000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back4		35000.0,  1800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		36000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		36000.0,    600.0,    1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		36000.0,  1600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		37000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		37000.0,    400.0,    1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		37000.0, 1400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		38000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		38000.0,    200.0,    1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		38000.0,  1200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		39000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back5		39000.0, 800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		40000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back1		40000.0,  550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		40900.0,  100.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		40900.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		41800.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back2		41800.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_block		42800.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW______ MESH______ new_s6_back3		42800.0,  600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,


HIT_______ MESH______ ground_hit2		-6150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-1250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3650.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 8550.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		13450.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		18350.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		23250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		28150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33050.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		37950.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		41750.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		43850.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		47750.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,



VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,4000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,5000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,6000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		-3000.0,7000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 


VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,4000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,5000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,6000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_block		43000.0,7000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 




VIEW_HIT__ SO_HALFREA new_s6_box		-500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		   0.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA new_s6_box		500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		1000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA new_s6_box		1500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 


VIEW_HIT__ SO_HALFREA new_s6_box		2000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFSHA new_s6_box		3000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		3000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFSHA new_s6_box		4000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA new_s6_box		4000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		4000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFSHA new_s6_box		5000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		5000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFREA new_s6_box		6000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 


VIEW_HIT__ SO_COMP___ new_s6_box		8000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8000.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		8500.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		8500.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		9000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9000.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		9500.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		9500.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		10000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10000.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		10500.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		10500.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		11000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11000.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ new_s6_box		11500.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,2500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		11500.0,3500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFSHA new_s6_box		12000.0,0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA new_s6_box		12000.0,500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_box		12000.0,1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_box		12000.0,1500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ new_s6_box		12000.0,2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
