BACK_VIEW_ MESH______ new_s1_back8		 2000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 3000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		 3000.0,  100.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 4000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back10		 4000.0,  100.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 5000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		 5000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 6000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back10		 6000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 7000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		 7000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 8000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		 8000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		 9000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back10		 9000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		10000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		10000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		11000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		11000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		12000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		12000.0,  250.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		13000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		13000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		14000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		14000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		15000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		15000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		16000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back10		16000.0,  250.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		17000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		17000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		18000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		18000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		19000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back8		19000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		20000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		20000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		21000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back8		21000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		22000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		22000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		23000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		23000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		24000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back10		24000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		25000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back8		25000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		26000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		26000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		27000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		27000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		27000.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		27000.0, 1450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		28000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		28000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		28000.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		28000.0, 1450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		28000.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		28000.0, 2450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		29000.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		29000.0, 1450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		29000.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		29000.0, 2450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		29000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back8		29000.0, 3450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		30000.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		30000.0, 2450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		30000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		30000.0, 3150.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		31000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_back		31000.0, 3450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		32000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back8		32000.0, 3750.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		33000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		33000.0, 3550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		34000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		34000.0, 3250.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		35000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back9		35000.0, 3450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ stage1_base		36000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s1_back7		36000.0, 3550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,

HIT_______ MESH______ ground_hit2		29000.0, 1000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		30000.0, 2000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		31000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		34000.0, 3000.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,

HIT_______ MESH______ ground_hit1		26500.0,  500.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit1		27500.0, 1500.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit1		28500.0, 2500.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,

HIT_______ MESH______ ground_hit2		-3050.0,    0.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-6150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-1250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3650.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 8550.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		13450.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		18350.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		23250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		28150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33050.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		37950.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
 
VIEW______ SO_COMP___ wood				 1000.0,  200.0, 1400.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_COMP___ kanban			-1000.0,    0.0,  200.0,   0.0,  45.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_COMP___ park1				  500.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ park2				 1500.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ park2				 2100.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA park1				 3100.0,    0.0,    0.0,   0.0, 180.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_COMP___ branko			 4500.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA hand				 5300.0, 1200.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ dodai				 6000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA yane				 6800.0, 1600.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_COMP___ dodai2			 8800.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_COMP___ kaidan			 9700.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   0.5, 

VIEW_HIT__ SO_INCOMP_ wood				14000.0,  -30.0,  100.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_COMP___ siso				15000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,

VIEW_HIT__ SO_HALFSHA pink			    14500.0,  100.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFSHA pink			    14500.0,  600.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA suberidai			18000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

VIEW_HIT__ SO_HALFREA kaidan			27100.0, 1000.0,    0.0,   0.0, 180.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA kaidan			28100.0, 2000.0,    0.0,   0.0, 180.0,   0.0,   1.0,   1.0, 

BACK_VIEW_ MESH______ arch002			20500.0,    0.0,  300.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ arch003			22500.0,    0.0,  300.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ arch002			24500.0, -500.0,  300.0,   0.0,   0.0,   0.0,   1.0,   1.0,
VIEW_HIT__ SO_HALFREA arch2				21000.0, -500.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA arch2				23000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 
VIEW_HIT__ SO_HALFREA arch3				25000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0, 

END_______

