BACK_VIEW_ MESH______ new_s4_map		 8000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		 8000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		 9000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		 9000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		10000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		10000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		11000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		11000.0,  600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		12000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		12000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		13000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		13000.0,  0.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		13000.0,  1000.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		14000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		14000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		15000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		15000.0,  650.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,


BACK_VIEW_ MESH______ new_s4_map		16000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,


BACK_VIEW_ MESH______ new_s4_back3		16000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		17000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		17000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		18000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		18000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		19000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		19000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		20000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		20000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		21000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		21000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		22000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		22000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		23000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		23000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		24000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		24000.0,  500.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		25000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		25000.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		26000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		26000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		27000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back4		27000.0,  450.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		28000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		28000.0,  350.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		29000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		29000.0,  550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		30000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		30000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		31000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		31000.0,    0.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		31000.0, 1000.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		32000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		32000.0,  200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		32000.0, 1200.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		33000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		33000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		33000.0, 1400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		34000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		34000.0,  600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		34000.0, 1600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		35000.0,    0.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		35000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		35000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		35000.0, 1800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		36000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		36000.0,  600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		36000.0, 1600.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		37000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		37000.0,  400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back1		37000.0, 1400.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		38000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,



BACK_VIEW_ MESH______ new_s4_back2		38000.0, 1000.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		39000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		39000.0,  800.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		40000.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		40000.0,  550.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back2		40900.0,  100.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		40900.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_map		41800.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
BACK_VIEW_ MESH______ new_s4_back3		41800.0,  300.0, 1000.0,   0.0,   0.0,   0.0,   1.0,   1.0,


HIT_______ MESH______ ground_hit1		-2500.0,    0.0,    0.0,   0.0,   0.0,  90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-6150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		-1250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 3650.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		 8550.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		13450.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		18350.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		23250.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		28150.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		33050.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		37950.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,

HIT_______ MESH______ ground_hit2		40950.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		43850.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit2		48750.0,    0.0,    0.0,   0.0,   0.0,   0.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit1		50800.0,    0.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,
HIT_______ MESH______ ground_hit1		50800.0,    500.0,    0.0,   0.0,   0.0,   90.0,   1.0,   1.0,

VIEW_HIT__ SO_HALFREA new_b_wood		2850.0, 1000.0, 0.0,   0.0,   0.0,   30.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		1500.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_LL		4500.0, 0.0, 250.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_b_wood		9000.0, 450.0, 0.0,   0.0,   0.0,   30.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		10000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.5,  1.5,


VIEW_HIT__ SO_HALFSHA new_s4_rock_L		10000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   3.0,  3.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_S		12000.0, 0.0,0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		15000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_COMP___ new_s3_wood		16000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_COMP___ new_s3_wood		17000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_COMP___ new_s3_wood		19000.0, 0.0, 0.0,   0.0,   0.0,   90.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_S		23000.0, 0.0,0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_HALFSHA new_s4_rock_LL		21500.0, 0.0, 250.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_COMP___ new_s4_rock_S		23000.0, 0.0,0.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_COMP___ new_s4_rock_S		25000.0, 0.0,0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		29000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_HALFSHA new_s4_rock_LL		32000.0, 0.0, 250.0,   0.0,   0.0,   0.0,   1.0,  1.0,



VIEW_HIT__ SO_HALFREA new_s4_rock_L		33000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,

VIEW_HIT__ SO_HALFREA new_s3_wood		33000.0, 500.0, 0.0,   0.0,   0.0,   -90.0,   1.0,  1.0,


VIEW_HIT__ SO_COMP___ new_b_wood		34000.0, 0.0, 0.0,   0.0,   0.0,   90.0,   1.0,  1.0,
VIEW_HIT__ SO_HALFREA new_s3_wood		36000.0, -300.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_HALFREA new_s3_wood		37000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		38000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		40000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,


VIEW_HIT__ SO_INCOMP_ new_s3_wood		14000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_INCOMP_ new_s3_wood		14000.0, 450.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,


VIEW_HIT__ SO_INCOMP_ new_s4_rock_L		12000.0, 0.0, 0.0,   0.0,   0.0,   0.0,   3.0,  3.0,
VIEW_HIT__ SO_HALFREA new_b_wood		6000.0, 700.0, 0.0,   0.0,   0.0,   0.0,   1.0,  1.0,
VIEW_HIT__ SO_COMP___ new_s4_rock_L		7200.0, 0.0,0.0,   0.0,   0.0,   0.0,   1.0,  1.0,


END_______






